ID,Tweet,Optimistic,Thankful,Empathetic,Pessimistic,Anxious,Sad,Annoyed,Denial,Official report,Joking
1.24516E+18,hello to much is going on in my head i hope the corona virus takes me out so my brain shuts the fuck up for five goddamn seconds,0,0,0,1,0,0,1,0,0,1
1.24516E+18,man when this corona shit over im wildin tf out i havent even truly enjoyed being 21 yet,1,0,0,0,0,0,0,0,0,1
1.24516E+18,I wonder if Vladimir will give Donnie a raise for how he's handled the coronavirus. CovidiotInChief,0,0,0,0,0,0,1,0,0,1
1.24516E+18,corona got us so fucking bored it made leafyishere come back...,0,0,0,1,0,1,0,0,0,0
1.24516E+18,God has wash away the corona virus with the rain... Jah Bless..,1,0,1,0,0,0,0,0,0,0
1.24516E+18,cnnturk He says everyone most probably will meet with the virus but may not be infected as well.. coronavirus Covid_19,1,0,0,0,0,0,0,0,1,0
1.24516E+18,DAMNN they add more symptoms to the CORONA everyday... at this point we all infected,0,0,0,1,1,0,0,0,0,0
1.24516E+18,Unpopular opinion: Coronavirus pandemic a hoax to get 75% of population to watch Tiger King so we can take down that bitch Carole Baskin,0,0,0,0,0,0,0,1,0,1
1.24516E+18,"Coronavirus really getting the best of me, havent bought any new shoes or threads in a while",0,0,0,1,0,0,0,0,0,1
1.24516E+18,"2020, fluffy bods unite! But maintain 6ft distance. byebyebuffbody coronavirus",1,0,0,0,0,1,0,0,0,1
1.24516E+18,Those who were farcical on GauMutra found communalizing corona COVID19outbreak CoronaJihad NizamuddinMarkaz,0,0,0,0,1,0,1,0,0,0
1.24516E+18,"I better still experience this, so corona you ugly fat bitch you better go away",0,0,0,0,0,0,1,0,0,1
1.24516E+18,"Corona Virus will end soon in Jesus name claim it,Amen!",0,0,1,0,0,0,0,0,0,0
1.24516E+18,Xi Jinping better roll up today and tell the world that the coronavirus was a prank,1,0,0,1,0,0,0,0,0,1
1.24516E+18,"i dont care about no damn coronavirus. if ateez wanted to touch my face, id let them.",1,0,0,0,0,0,1,0,0,1
1.24516E+18,Need Dynamo to come back and make Corona disappear forever,0,0,1,1,0,0,0,0,0,1
1.24516E+18,so corona peak is early May????? yea we not goin back to school :(,0,0,0,0,0,1,0,0,0,0
1.24516E+18,These goats are what we need right now llandudnogoats so many pictures if you search twitter. Adorable! COVID19,1,0,0,0,0,0,0,0,0,0
1.24516E+18,Who got coronavirus i just wanna be friends my life need some excitement,0,0,0,0,0,0,0,0,0,1
1.24516E+18,"my mom just said that bc she didnt want me to go on a cruise to Mexico, corona virus happened lmao",0,0,0,0,0,1,0,0,0,1
1.24516E+18,Aye man please use a condom during these CORONAVIRUS times this the WORST time to have ya shit burnin,0,0,0,0,0,0,0,0,0,1
1.24516E+18,"Every time I see a briefing on Coronavirus, I wish for my preferred candidate for Surgeon General, Dr.",1,0,1,0,0,0,0,0,0,0
1.24516E+18,Can we continue this no-contact delivery even after Coronavirus pandemic ends?! introvertslife SocialDistancing doordash UberEats,1,0,0,0,1,0,1,0,0,1
1.24516E+18,My mom asked me if corona was messing with my dating life... I said no mom. I dont have a dating life to mess up,1,0,0,0,0,0,0,0,0,1
1.24516E+18,Trump is going to need to put something aside to handle the PTSD for our medical providers. COVID19 TheBeast,1,0,0,0,1,0,1,0,1,0
1.24516E+18,McConnell your time is past. Beware of the midnight Corona runners! Throwing their disease on old farts who lie.,0,0,0,1,1,0,0,1,0,0
1.24516E+18,Im ready for the coronavirus quarantine fundraiser where Kanye West lets everyone know that BigDonnyTrump hates All people,0,0,0,0,0,0,1,0,0,1
1.24516E+18,"State of Emergency extended for two weeks, until April 14th yyj COVID19BC",0,0,0,0,0,1,0,0,1,0
1.24516E+18,Who's learning to sneeze and cough properly? Getting the hang of it now. Coronavirus WashYourHands,1,0,0,0,1,0,1,0,0,0
1.24516E+18,delhipolice requesting TablighiJamaat organisers about the serious implications of CoronavirusOutbreak corona,0,0,0,1,1,0,0,0,1,0
1.24516E+18,Think the corona virus infestation of the USA aircraft carrier is an accident? We are at war. China must pay. $$$$$,0,0,0,0,0,0,1,1,0,0
1.24516E+18,"fuck the coronavirus, taking peoples jobs, and lives away. this shit hurts my heart",0,0,0,0,0,1,1,0,0,0
1.24516E+18,Gonna start counting how many tweets I see about the coronavirus being an April Fools prank,0,0,0,0,0,0,1,0,0,1
1.24516E+18,"I dont care what anyone says, COVID19 is definitely because decided to remove",0,0,0,0,0,0,0,0,0,1
1.24516E+18,Thats the spirit of California. COVID19 WeAreInThisTogether,1,0,0,0,0,0,0,0,0,0
1.24516E+18,"Hey tech support? Yeah hi, my Earth2020 software is really lethargic. I think there's a virus. How do we do a system reboot? coronavirus",0,0,0,0,0,0,0,0,0,1
1.24516E+18,Designate a general to be a coronavirus czar to handle the logistics to get PPE where it needs to be.,0,1,0,0,0,0,1,0,0,0
1.24516E+18,Coronavirus cant kill Gods amazing sunsets every night !!,1,0,0,0,0,0,0,0,0,0
1.24516E+18,Lol corona really went from not that bad to shutting down the whole country. This shit so bunk. How does this even happen,0,0,0,0,0,0,1,0,0,0
1.24516E+18,"Coronavirus could be killing journalism, but people like this arent doing much to advocate for its survival.",0,0,0,0,0,1,1,0,0,0
1.24516E+18,"if you can sing-a-long to lady marmalade, you probably dont have coronavirus",0,0,0,0,0,0,0,0,0,1
1.24516E+18,Agreed not the best masks for any infection control or COVID19 but thanks for the laughteristhebestmedicine,0,1,0,0,0,0,0,0,0,0
1.24516E+18,Bro grandpa just died from corona yesterday. Dam. Shit real. Be safe. Love yal,0,0,0,0,1,1,0,0,0,0
1.24516E+18,"Whats up Twitter, Dufner tracker here and Duf is probably not working out rn Corona",0,0,0,1,0,0,1,0,0,1
1.24516E+18,"if you plan ahead, then when things happen, youre prepared -hank hill COVID19",1,0,0,0,0,0,0,0,1,0
1.24516E+18,I hope the dudes claiming CoronaVirus is caused by 5g towers are hit with everything humanly possible,0,0,0,0,0,0,1,0,0,1
1.24516E+18,Its officially clear to me why the government has never told us about the Aliens coronavirus wereallbatshit whereisallthetoiletpaper,0,0,0,0,0,0,0,1,0,1
1.24516E+18,TRUMP's Wing-it strategy has met its match: coronavirus. And this will have dire consequences on the American people.,0,0,0,1,1,0,0,0,0,0
1.24516E+18,"To everyone in quarantine dont forget to take a shower , wash your ass even though youre not going anywhere coronavirus",1,0,0,0,0,0,0,0,0,1
1.24516E+18,Is this man sick? There is somthing seriously wrong with his thoight pattern growupDonald Covid_19,0,0,0,1,0,0,1,0,0,0
1.24516E+18,If the quarantine and corona go away by June; Summer 2020 is going to be a literal movie!!,1,0,0,0,0,0,0,0,0,1
1.24516E+18,I bet youtubers are immune to coronavirus bc they take careof vitamins :),0,0,0,0,0,0,0,0,0,1
1.24516E+18,Man I heard somebody in China ate a Bat and thats how this Corona Shxt started...thats what I HEARD mane,0,0,0,0,0,0,0,0,0,1
1.24516E+18,811. Thats the number of deaths reported today bc of the coronavirus. Tf are we doing? STAY THE FUCK HOME,0,0,0,0,1,0,1,0,0,0
1.24516E+18,Bruh what If tomorrow we find out COVID19 was an elaborate Aprilfools joke by the government..,0,0,0,0,0,0,0,0,0,1
1.24516E+18,Tomorrow is April fools day. Yall better not be joking around about having the Coronavirus because it isnt funny.,0,0,0,0,0,0,1,0,0,0
1.24516E+18,"This nigga just said, if you followed Dr. Sebi's advice you aint gotta worry about Corona. LMAO My nigga you are going to DIE.",0,0,0,1,0,0,1,0,0,1
1.24516E+18,Everyone regretting throwing out their books after watching Marie Kondo on Netflix before COVID19 ? QuarantineLife mariekondo,1,0,0,0,0,0,0,0,0,1
1.24516E+18,"Do you ever just stop and think awww my bf is adorable, can't wait until the corona blows over and I can see him again",1,0,0,0,0,1,1,0,0,0
1.24516E+18,i swear if yall usw corona as an april fools joke i will personally get parient 0 to infect yoy,0,0,0,0,0,0,1,0,0,1
1.24516E+18,"In case you were wondering,BC s state of emergency now extends through the end of the day on April 14. COVID19 BC",0,0,0,1,0,1,0,0,1,0
1.24516E+18,"1 new confirmed case(s) in Hong Kong totaling 715 in this place. Already 858,127 worldwide. coronavirus covid19 HongKong",0,0,0,0,1,0,0,0,1,0
1.24516E+18,"Im going to have to cut my own toenails, Tina is gonna be sooo disappointed with me. COVID19 StayHome StayHomeMN",0,0,0,0,0,0,0,0,0,1
1.24516E+18,"this nigga thug said hes having sex to stay corona free, what a fuckin goat",0,0,0,0,0,0,1,0,0,1
1.24516E+18,can i just get a fuck buddy plz online cuz of corona,0,0,0,0,0,1,0,0,0,1
1.24516E+18,the good place predicted corona when jason said he had a flu named after him from kissing a bat,0,0,0,0,0,0,0,0,0,1
1.24516E+18,Quarantine day 1: *yawns* I could sure go for a Corona beer right about now Quarantine day 69: my pants have started shitting themselves,0,0,0,0,0,0,0,0,0,1
1.24516E+18,This shit is fuckin crazy man. It's starting to fuck with me. 900 people died in the US today. Wtf. COVID19 coronavirus,0,0,0,0,1,0,1,0,0,0
1.24516E+18,The Big Bang Theory is playing in two rooms at my parent's house. If corona doesn't kill me this might,0,0,0,0,0,0,1,0,0,1
1.24516E+18,One word. Wow. Thank Corona for this. A true silver lining.,1,1,0,0,0,1,0,0,0,1
1.24516E+18,"In this time of fear, let love, faith and hope make us through. coronavirus",1,0,0,0,0,0,0,0,0,0
1.24516E+18,Who got the corona virus? I need yall to cough on my baby daddy real quick,0,0,0,0,0,0,1,0,0,1
1.24516E+18,Why couldnt this headline say lived instead of died Coronavirus,0,0,0,1,0,1,1,0,0,0
1.24516E+18,"If you think China has been fucking up this corona thing, maybe take a good long look at how the US is handling this right now",0,0,0,0,0,0,1,0,0,0
1.24516E+18,Google Cancels April Fools' Day Plans This Year Due to Coronavirus :(,0,0,0,0,1,1,0,0,0,0
1.24516E+18,What do COVID19 and have in common? With no remorse theyll take your last breath or last dime.,0,0,0,0,0,1,1,0,0,0
1.24516E+18,Seniors who still owe hours in HS gonna tell their kids yah i wasnt able to walk on stage for graduation cuz of the corona virus,0,0,0,0,0,1,0,0,0,1
1.24516E+18,Wtf does the zoooligist have to say about corona whT abput mother teresa and her institutional studies ?,0,0,0,0,0,0,1,0,0,1
1.24516E+18,This COVID19 quarantine has seen women rise to men's level in the thirst stakes. SelfIshoelation,0,0,0,1,0,0,0,0,0,1
1.24516E+18,"All this shit going on has just proved that no, you cannot, in fact, save money by just staying home home. STILLBROKE COVID19",0,0,0,1,0,0,1,0,0,0
1.24516E+18,Imagine if corona came before endgame dropped....shit woulda been too bad,0,0,0,0,0,1,0,0,0,1
1.24516E+18,Hi Dont be the idiot that makes a coronavirus April fools joke tomorrow .,0,0,0,0,0,0,1,0,0,1
1.24516E+18,guys we have the somehow far worse than doug ford premier this is truly the darkest timeline abpoli COVID19,0,0,0,1,0,1,0,0,0,0
1.24516E+18,Fedex just closed all stores at 6pm unannounced. Now corona is starting to piss me off,0,0,0,0,0,0,1,0,0,0
1.24516E+18,*paige high off her ass on pain medicine* can dogs get corona?,1,0,0,0,1,0,0,0,0,1
1.24516E+18,BEARD GANG AND THEM BURNT OUT BECAUSE THEY SAID THEY HATE WHEN THEY SPILL CORONA IN THEY INVESTMENT,0,0,0,0,0,1,1,0,0,1
1.24516E+18,"Is 100,000 fatalities all part of the winning, or am I missing something? winning Coronavirus",0,0,0,1,1,0,0,0,0,0
1.24516E+18,wishing governor bakers next announcement would be April Fools coronavirus was a fat JOKE. ha good one,1,0,0,0,0,0,0,0,0,1
1.24516E+18,Dude what if we played a massive april fools joke on coronavirus totally punk that bitch????,0,0,0,0,0,0,1,0,0,1
1.24516E+18,the biggest loss of the corona shit is that i will not be seeing hamilton live,0,0,0,0,0,1,0,0,0,0
1.24516E+18,"Ok trick question, which is worse coronavirus or cancer? (no disrespect intended)",0,0,0,1,0,0,0,0,0,0
1.24516E+18,so twitter pinned the whole corona virus update on top of our tl's or is it just mine?,0,0,0,0,0,0,1,0,0,0
1.24516E+18,"City of Hamburg will pay half year of rent for those, who lost job because of corona",0,1,0,0,0,0,0,0,0,0
1.24516E+18,"Dear World, How Do you take revenge of coronavirus attack against China ? NarendraModi WHO COVID19",0,0,0,0,0,0,1,1,0,0
1.24516E+18,I wish trump would came out and said all of this COVID19 was a huge AprilFoolsDay JOKE,1,0,0,1,0,1,0,0,0,1
1.24516E+18,I better wake up tomorrow with a news report saying Corona Virus was just an april fools prank,1,0,0,1,0,0,0,0,0,1
1.24516E+18,everyone out here wearing face masks for corona virus you all worried about the wrong protection,0,0,0,0,0,0,0,0,0,1
1.24516E+18,Fellow ICs - Have you noticed a change in number of STEMI patients in your hospital since COVID19 Pandemic? pls RT/Comment below,0,0,0,0,1,0,0,0,1,0
1.24516E+18,Tell . to go fuck himself. Retweet the hell outta this. IdiotInChief COVID19,0,0,0,0,0,0,1,0,0,0
1.24516E+18,i didnt get an iced coffee today. this corona shit getting out of hand,0,0,0,0,0,1,1,0,0,0
1.24516E+18,Who's ready for some really not funny coronavirus related pranks by assholes tomorrow?,0,0,0,0,0,0,1,0,0,0
1.24516E+18,"100,000 to 240,000 deaths projected and praised by Trump May the Odds be Ever in Our Favor Coronavirus",0,0,0,0,1,0,1,0,0,0
1.24516E+18,Coronavirus is a misogynist. He heard it was International Womens Month and said nope.,0,0,0,0,0,0,0,0,0,1
1.24516E+18,The government is preparing to release an app which alerts people if they come too close to someone who has tested positive for COVID19,0,1,0,0,0,0,0,0,1,0
1.24516E+18,If you need me Im gonna be pretending like its Christmas again and rewatch all the hallmark Christmas movies COVID19,1,0,0,0,0,0,0,0,0,1
1.24516E+18,When all this corona bs is done Im going to every country concert I can,1,0,0,0,0,0,0,0,0,0
1.24516E+18,Has COVID19 sent us back in time? Or is my feed full of 16 year olds? Surely theres not social media fights akin to 2016,0,0,0,0,0,0,0,0,0,1
1.24516E+18,Remembering how Imma were like corona is a way for the government to hide shit from us ... yal deadass have no brain,0,0,0,1,0,0,0,1,0,0
1.24516E+18,covid19 is giving u the audacity and i'm about to snatch it out of ur fuckn hands and shove it up ur ass,0,0,0,0,0,0,1,0,0,1
1.24516E+18,Did Moscow Mitch just admit Mob Dad fucked up on his fight of the coronavirus????,0,0,0,0,0,0,0,1,0,1
1.24516E+18,I then heard mfs tell me the stupidest shit a cure corona,0,0,0,0,0,0,1,0,0,1
1.24516E+18,Corona took a lot of things but taking my senior year national tournament??? I truly hate it here,0,0,0,0,0,0,1,0,0,0
1.24516E+18,Anyone else notice that news sites with paywalls do not let people see covid19 coverage for free?,0,0,0,0,0,0,1,0,0,0
1.24516E+18,This is the kind of presidential message we need USA pandemic COVID19 ImWithHer,1,1,0,0,0,0,0,0,0,0
1.24516E+18,"I'm eating carne guisada, drinking an Oreo shake and watching a Korean movie. Screw you, Coronavirus!",1,0,0,0,0,0,1,0,0,0
1.24516E+18,if any one of yall pretends to have the coronavirus tomorrow for April fools just think about it before you do it dont get canceled babe,0,0,0,0,0,0,0,0,0,1
1.24516E+18,/ Low-key waiting for Trump to say April Fools! The Corona virus isn't real,0,0,0,1,0,0,0,1,0,0
1.24516E+18,Coronavirus is exposing how women and men live on the edge. EqualPayDay is another occasion to focus on inequity.,0,0,0,0,0,0,0,0,0,1
1.24516E+18,Will Trump tweet an April Fools we found a vaccine tomorrow? Yes -725 No +430 covid19 trump gambling,0,0,0,0,0,0,1,0,0,1
1.24516E+18,Shiddd we gone make it work this time blame everything on corona,0,0,0,0,0,0,0,0,0,1
1.24516E+18,the ONLY way to limit irresponsible social gatherings is for Governors to set curfews. COVID19,1,0,0,0,0,0,1,0,0,0
1.24516E+18,Telling someone that theyre too young to be treated for the Coronavirus is bullshit and its unethical,0,0,0,0,0,0,1,0,0,0
1.24516E+18,Tomorrow being April 1st I am fully expecting the government to inform us that the coronavirus isnt real and life can return to normal.,1,0,0,0,0,0,0,0,0,1
1.24516E+18,So tired of my nails looking like wtf and why .. corona free is pls,0,0,0,0,0,0,1,0,0,1
1.24516E+18,Any idea what Quest and LabCorp are using? Anyone using Panther? capchat covid19,0,1,0,0,0,0,0,0,0,0
1.24516E+18,cant believe i was really starting to be fit when corona virus happened smh,1,0,0,0,0,0,1,0,0,0
1.24516E+18,"Okay, but whats good with us going to to MAFIA the movie after coronavirus, TheSchemeHBO",1,0,0,0,0,0,0,0,0,1
1.24516E+18,Whos gonna be the first on the timeline to pretend to have coronavirus for April Fools then?,0,0,0,0,0,1,1,0,0,1
1.24516E+18,I didn't know i needed taika singing corona virus untill i saw it on his live,1,0,0,0,0,0,0,0,0,1
1.24516E+18,Nah aint no damn welcome to Chicago while COVID19 is present . We are closed.,0,0,0,0,1,1,1,0,0,0
1.24516E+18,New ways of getting happy during covid19: watching dog videos and prank videos. GIVING ME LIFE.,1,0,0,0,0,0,0,0,0,0
1.24516E+18,"a great resource for prevention and dealing with the virus, delivered in plain language COVID19 FlattenTheCurve",1,0,0,0,0,0,0,0,0,0
1.24516E+18,Coronavirus got grown ass folks playing dress-up. Cant make this shit up,0,0,0,0,0,1,0,0,0,1
1.24516E+18,"Currently prepping for all the- April Fools, the corona virus didnt happen! Hahahaha -jokes",0,0,0,0,0,0,0,0,0,1
1.24516E+18,Can higher humidity help the corona Virus. I keep my humidifier set on 55.,1,1,0,0,1,0,0,0,0,0
1.24516E+18,I hope someone throws a post-corona festival because Im hundoP going.,1,0,0,0,0,0,0,0,0,1
1.24516E+18,Looks sort of like the corona virus.. still coming?,0,0,0,1,1,0,0,0,0,0
1.24516E+18,Hope the world countdowns the seconds til the corona ban lifts like they do on NYE,1,1,0,0,0,0,1,0,0,0
1.24516E+18,So mi sobrino is the first birth de una madre con corona virus en Venezuela what about your week,1,0,0,0,0,1,1,0,0,1
1.24516E+18,"Chris Cuomo, bless his heart. You can tell he feels horrible. coronavirus",0,0,1,0,0,0,0,0,0,0
1.24516E+18,"Look at me, retweeting the President. Too bad this tweet didnt age well. StayAtHome COVID19",0,0,0,0,0,0,1,0,0,1
1.24516E+18,I sweat more doing tik toks than I did on my run today. Corona please leave so I can delete this app,0,0,0,0,0,1,1,0,0,1
1.24516E+18,Today was okay I feel good about myself but the corona virus and job searching is really hard for my mental health,0,0,0,0,1,1,0,0,0,0
1.24517E+18,quarantine kinda feels like that video that emma posted where we spends 24 hrs in her closet emmachamberlain coronavirus quarantine,0,0,0,0,0,1,0,0,0,1
1.24517E+18,What a powerful and emotional interview between and Nurse Carley Rice. coronavirus COVID19,0,1,1,0,0,0,0,0,0,0
1.24517E+18,This is a test.....Hydroxy-chloroquine suppresses the Corona virus. Wonder how long til its removed.,1,0,0,0,0,0,0,1,0,0
1.24517E+18,Quarantine = Lots and lots of Music who agrees? coronavirus playlist spotify,1,0,0,0,0,0,0,0,0,0
1.24517E+18,What is going to do for loyal customers dealing with layoffs and lost jobs during COVID19 ?,1,0,0,0,1,0,1,0,0,0
1.24517E+18,someone tell me the corona virus is all an april fools joke please. i wanna go outside,1,0,0,0,1,1,0,0,0,0
1.24517E+18,Took my buffs and Cuban to ziedmans like yeah man this corona gone have shit a lil tight for a lil while Ill be back,1,0,0,0,0,1,1,0,0,1
1.24517E+18,COVID related lymphopenia simplified by my favorite MedTwitter COVID19,1,0,0,0,0,0,0,0,0,1
1.24517E+18,"My homegirls aunt just passed cuz of the coronavirus, and her manager asked so you coming to work tomorrow?",0,0,0,0,0,1,1,0,0,0
1.24517E+18,A 4 year old boy in my neighborhood refuses to wish me 'good morning ' as it might give him corona yaha bhi rejection ( cries inside ),0,0,0,0,0,0,1,0,0,1
1.24517E+18,"Man with Coronavirus AND April Fools going on, the content is about to be that advanced level of annoying",0,0,0,0,0,0,1,0,0,1
1.24517E+18,cc: and all the morons who support her peddling of a drug untested to fight COVID-19.,0,0,0,0,0,0,1,0,0,0
1.24517E+18,I swear were fighting two viruses: Coronavirus and Stupidity,0,0,0,0,0,0,1,0,0,1
1.24517E+18,This better be the best 4th of July ever COVID19 coronavirus StayAtHome,0,0,0,0,0,0,0,0,0,1
1.24517E+18,i just learned 13 reasons why has been renewed for a final series i would like to thank the coronavirus for delaying that,1,0,0,0,0,0,0,0,0,1
1.24517E+18,Excited to present on Legal Tips to Combat COVID19 Imapcts in this webinar hosted by,1,0,0,0,0,0,0,0,1,0
1.24517E+18,honestly Im only cooking at home now cause of corona but this wife lifestyle low key aint it......jk just not the cooking Lmao,0,0,0,0,0,1,0,0,0,1
1.24517E+18,Dr Nyo Twan Awng speech for Coronavirus(Covid-19) drnyotwanawng,0,0,0,0,0,0,0,0,1,0
1.24517E+18,Now you can resign since you let everybody fly to this bitch and give us Corona.,0,0,0,0,0,0,1,0,0,0
1.24517E+18,This cant be buried in the coronavirus news. They guys were acting like the KGB,0,0,0,0,0,0,1,0,0,1
1.24517E+18,Enough with modeling this corona guys. You cant build a model with low quality data that comes from government Note: Indonesia govt,0,0,0,0,0,0,1,0,0,0
1.24517E+18,"isabelle contracted corona today, she gave it to the mayor and now everyone else has it. i'm hiding inside the store with an axe, help",0,0,0,0,1,0,0,0,0,1
1.24517E+18,bruh my second aunt just died from the coronavirus stay fucking home my nigga,0,0,0,0,1,1,0,0,0,0
1.24517E+18,right wing conspiracy theorists: coronavirus is a hoax. lmfao ok. breaking news imaginary disease kills thousands upon thousands.,0,0,0,1,0,0,0,0,0,1
1.24517E+18,Patiently waiting for this Corona Virus to be like April Fools yall and GTFOH.,1,0,0,0,0,0,0,0,0,1
1.24517E+18,I wonder if the Corona virus has caused the murder rate to go down in Chicago?,1,0,0,0,0,1,0,0,0,0
1.24517E+18,Have added to my Breaking News public Twitter List: Coronavirus COVID19,0,0,0,0,0,0,0,0,1,0
1.24517E+18,Its been a rough day. My dog bit my neighbor I still have a mouse in my house. COVID19 SocialDistancing,0,0,0,0,0,1,1,0,0,1
1.24517E+18,The Coronavirus is THE BGGEST COCKBLOCK in History! and I thought my exs friend was bad,0,0,0,0,1,0,0,0,0,1
1.24517E+18,"Tell me what Nigeria is doing right about COVID19, just recorded 2 deaths so far COVID19 CoronaVirusInNigeria StayHomeStaySafe",0,0,0,0,1,0,1,0,1,0
1.24517E+18,"happy april fools! remember that jokes about breaking up with your s/o, death and the corona virus are not funny! enjoy!",0,0,0,0,0,0,1,0,0,1
1.24517E+18,"Dear Corona, I think I speak for all of us when I say that Id be super dope if you would just chilled out. Thank you, Joslin Wadlow",0,0,0,1,0,0,1,0,0,1
1.24517E+18,Its okay king u can still make jokes about corona I hate her,0,0,0,0,0,0,1,0,0,1
1.24517E+18,when yall get the coronavirus and give it to your loved ones bc you didnt practice social distancing. then you will realize.,0,0,0,0,1,0,1,0,0,0
1.24517E+18,This corona virus didnt give me the chance to enjoy YHLQMDLG In A CLUB,0,0,0,0,0,1,1,0,0,0
1.24517E+18,"ok maybe its just bc /i/ havent seen anything about it but why is russia less affected by coronavirus than like,,,, every other country",0,0,0,0,1,0,0,1,0,1
1.24517E+18,Someone got diagnosed corona at one of the apartments down the street from me This hoe closer than I thought,0,0,0,0,1,1,0,0,0,0
1.24517E+18,If people of world agrees that Covid19 was made in wuhan virus lab say yes share it to fight against Chinese Dictators.,0,0,0,0,0,0,1,1,0,0
1.24517E+18,"We're Mexican, we dont get Corona we drink it. -My Tio Joe",0,0,0,0,0,0,0,0,0,1
1.24517E+18,okay get this: my sharona by the knack but instead its fuck corona,0,0,0,0,0,0,1,0,0,1
1.24517E+18,"Yes, Ive had coronavirus dreams. I keep dreaming of a giant bear thats coming for me and my family.",0,0,0,1,1,0,0,0,0,1
1.24517E+18,Ever since this coronavirus Ive been everybody Instagram or Facebook live bored denna mf lol,0,0,0,0,0,0,1,0,0,1
1.24517E+18,Corona ruined my birthday trip its ok tho this still gone be my best birthday ever,1,0,0,0,0,0,0,0,0,1
1.24517E+18,good evening its quarantine day god knows what and my mom is on the phone having her daily corona virus conference,1,0,0,0,0,0,0,0,0,1
1.24517E+18,"And for my people back in NorthCarolina, here's your daily dose of Coronavirus news and data",1,0,0,0,0,1,0,0,1,1
1.24517E+18,"2020 is cocky. Everybody dying, Corona Virus, we all locked in the house. Way to start off a new decade",0,0,0,0,0,0,0,0,0,1
1.24517E+18,Yall dont gotta be scared of this corona shit but stay tf away from me lol,0,0,0,0,1,0,0,0,0,1
1.24517E+18,"Ventilators. Well. Where to send them? Covid19 patients that die, die with lungs that just quit. Are they afebrile? O2 SATs ok? Help.",0,0,0,0,0,1,1,0,0,0
1.24517E+18,"people really scared of the coronavirus , the bitch better be scared of my ass",0,0,0,0,0,0,0,0,0,1
1.24517E+18,"hunger in nigeria,no water,no equipped hospital, no food for masses,etc",0,0,0,1,0,0,0,0,0,0
1.24517E+18,"When Rent is supposed to be due tomorrow, but corona saying otherwise. April Fools to my rental office",0,0,0,0,0,0,0,0,0,1
1.24517E+18,NizamuddinMarkaj Show me a single temple in which you find a hidden Corona + ve person? I can count many mosques though..,1,0,0,0,1,0,1,0,0,0
1.24517E+18,Tomorrow is april fools and if i see any jokes about the coronavirus i will literally commit alt f4,0,0,0,0,0,0,1,0,0,0
1.24517E+18,"Every Sailor, Soldier and Airman infected with Coronavirus should pay their commander in chief a visit.",0,0,0,0,0,0,1,0,0,0
1.24517E+18,def ordering my hair next week my bundle girl got 25 dollars off purchase bc of the corona !! its litttt,1,0,0,0,0,0,0,0,0,1
1.24517E+18,AprilFoolsDay if corona virus ends today what's the first thing you would do.,1,0,0,0,0,0,0,0,0,0
1.24517E+18,When u have coronavirus But ur death is caused by caraccidents The corona has this face,0,0,0,0,0,0,0,0,0,1
1.24517E+18,Lets make sure everyone remembers this gem... MAGA COVID19 coronavirus,1,0,0,1,0,0,0,0,0,0
1.24517E+18,u should be talking to live on come on !!!! COVID19,0,0,0,0,0,1,1,0,0,0
1.24517E+18,get well soon praying for you beat coronavirus ! chriscuamostrong coronavirus GetWellChris togetheraseverasone ameriCan,0,0,1,0,0,0,0,0,0,0
1.24517E+18,Prayers goes out to New York City .. even my city this corona killling a lot of ppls loved ones,0,0,1,0,0,1,1,0,0,0
1.24517E+18,Due to events regarding COVID19 I will be less active throughout the work week... sorry guys.,0,0,0,0,1,1,1,0,0,0
1.24517E+18,But this Jamat is surely spreading coronavirus. Isn't it? You all are party to throw Hindus from Kashmir. Any doubt?,0,0,0,1,0,0,1,0,0,0
1.24517E+18,"... Im smashing isolation - its the best , loving life n saving lives . Ahhhh StayAtHome coronavirus australialockdown",1,1,0,0,0,0,0,0,0,0
1.24517E+18,This virus is incredibly useful for reptiles. Broad range of evil ends can be accomplished in a sweet 4 month period with corona.,1,0,0,0,0,0,0,0,0,0
1.24517E+18,Is covid19 the same like when Thanos snapped his fingers? World cleansing? coronavirus Marvel,0,0,0,0,0,0,1,0,0,1
1.24517E+18,The scariest thing that has come out of covid19 is that people are favouring authoritarianism.,0,0,0,0,1,1,0,0,0,0
1.24517E+18,"It seems that COVID19 make you have no taste, oh goosh.. thoughts go out too all idiots that wear Yeezys.",0,0,0,0,0,0,1,0,0,1
1.24517E+18,Yall all such good mathematicians why yall so scared of coronavirus but regularly text and drive,1,0,0,0,0,0,1,0,0,0
1.24517E+18,"This Corona Virus shit the worst. Can't play football, can't go gym, Can't drive fast car. The only thing is that I have my guitar.",0,0,0,0,0,0,1,0,0,1
1.24517E+18,Imagine what the coronavirus baby boom is going to be like in 9 months time. They will be Learning about it for years to come.,1,0,0,0,0,0,0,0,0,1
1.24517E+18,typa mfers who call corona Chinese virus are the type of people to name their children after themselves.... Mental Illness!!!!,0,0,0,0,0,0,1,0,0,0
1.24517E+18,"Welp, so much for coronavirus being that hoax orchestrated by the media and Democrats",0,0,0,0,1,1,0,0,0,0
1.24517E+18,Anti-vaxxers been REAL quiet since the coronavirus pandemic took over the world,0,0,0,0,0,0,1,1,0,1
1.24517E+18,"I really hope it doesnt take someone in your family to get corona, for you to stop going out but some of yall not listening",1,0,0,0,1,0,0,0,0,0
